,Cluster,cluster,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
455,Up in XX,Up in XX,GO:0044843,cell cycle G1/S phase transition,65/3774,260/28891,1.33786796134772e-07,1.88507065938467e-06,9.33180313120503e-07,Actb/Aif1/Akt1/Ankrd17/Anxa1/Arid1b/Bcl2/Bmyc/Brd7/Cacnb4/Camk2g/Ccnd1/Ccne1/Ccnh/Cdk14/Cdk17/Cdk5/Cdk7/Cdkn1a/Cdkn1b/Crebbp/Csf1r/Ctdspl/D1Pas1/Dact1/Dgkz/Dpf3/E2f4/Egfr/Fbxo31/Gas1/Gigyf2/Gjc2/Hacd1/Hyal1/Kcna5/Kmt2e/Lats1/Lsm10/Mblac1/Mn1/Nacc2/Pbrm1/Phf10/Pias1/Pkd2/Ppp2r5c/Ppp3ca/Prmt2/Psme2/Pten/Rhou/Rps6kb1/Senp2/Smarcd3/Spdya/Stox1/Stxbp4/Susd2/Tbx2/Tm4sf5/Trex1/Trim39/Ube2e2/Usp29,65
464,Up in XX,Up in XX,GO:0030900,forebrain development,94/3774,425/28891,1.57187403004441e-07,2.17182853590834e-06,1.07513616165696e-06,Agtpbp1/Aldh1a2/Aldh1a3/Aqp1/Arx/Atat1/Atrx/Bbs4/Bmp2/Bmp4/Bmpr1a/Ccdc141/Cdk5/Col3a1/Crk/Csf1r/Cul5/D16Ertd472e/Dab1/Dclk1/Dclk2/Dct/Disc1/Dixdc1/Dlc1/Dmxl2/Dpcd/Egfr/Emx2/Ephb2/Ext1/Fabp7/Fat4/Fbxo45/Fgfr1/Fgfr2/Fgfr3/Gli3/Gnaq/Grcc10/Gsk3b/Hes1/Hook3/Hsd3b1/Igf2bp1/Ikzf1/Isl1/Kdm1a/Kdm6b/Kif1a/Kif3a/Kras/Lef1/Mdk/Msx1/Ncor1/Nf1/Nfib/Nfix/Nin/Notch3/Nr2f1/Nr2f2/Nrg1/Nrp1/P2ry12/Pak1/Pex13/Plxna4/Pomgnt1/Pou4f1/Psen2/Ptchd1/Pten/Ptger3/Rac3/Rarb/Robo2/Rtn4/Ryk/Sall3/Sema3a/Sema3e/Slit2/Tbx3/Tcf7l2/Tmem108/Top2b/Tsku/Tyrobp/Ubb/Uqcrq/Wnt2b/Wnt4,94
499,Up in XX,Up in XX,GO:0060021,roof of mouth development,33/3774,101/28891,2.90399924735233e-07,3.71607568358799e-06,1.83959611950148e-06,Acvr2b/Arid5b/Bmpr1a/Bnc2/Dhrs3/Ephb2/Fuz/Fzd2/Gas1/Gdf11/Gli3/Hand2/Lef1/Msx1/Osr1/Pdgfra/Pkdcc/Prdm16/Prrx1/Smad4/Snai2/Sos1/Sox11/Sumo1/Tbx2/Tbx3/Tgfb2/Tgfbr1/Tgfbr3/Tiparp/Tshz1/Wnt11/Zfp950,33
507,Up in XX,Up in XX,GO:0002697,regulation of immune effector process,101/3774,473/28891,3.30335762322387e-07,4.17708594131917e-06,2.06781339853004e-06,6030468B19Rik/Acp5/Ankrd17/Anxa1/Arg1/Arrb2/Atg5/Bcl6/Bst2/Btk/Card9/Casp1/Ccl2/Cd1d1/Cd300a/Cd36/Cd55/Cd59a/Cd84/Cd86/Ceacam1/Cfh/Clcf1/Cr1l/Crk/Cuedc2/Cx3cr1/Ddx60/Dennd1b/Dhx36/Dnajb9/Dusp22/Ephb2/Epx/Evpl/F2rl1/Fcer1g/Fcgr2b/Fcgr3/Fer/Fgl2/Foxp1/Gata1/Gata3/H2-DMb1/H2-T22/Hfe/Hlx/Igf2/Il13ra2/Il18/Il1r1/Il23a/Il27ra/Il33/Irf5/Kit/Laptm5/Lgals9/Lilrb4a/Mavs/Mr1/Myd88/Ncf1/Nckap1l/Parp3/Pglyrp1/Pld2/Pomc/Pten/Ptprc/Ptprj/Pycard/Rap1a/Rasgrp1/Rc3h1/Rtn4/Sash3/Serpinb9/Serping1/Shb/Sirt1/Socs5/Spi1/Spon2/Stxbp1/Susd4/Svep1/Tap1/Tek/Tfrc/Tgfb2/Tlr4/Tnfsf13/Trem2/Trex1/Tril/Twist1/Tyrobp/Vamp8/Vav1,101
514,Up in XX,Up in XX,GO:2000628,regulation of miRNA metabolic process,30/3774,88/28891,3.52213237660064e-07,4.39307211408301e-06,2.17473461303521e-06,Apln/Bmp2/Bmp4/Bmpr1a/Bmyc/Egfr/Esr1/Ets1/Gata3/Gata6/Hras/Klf5/Lilrb4a/Ncor1/Nfatc3/Nfib/Nfkb1/Ngfr/Nr3c1/Ppara/Pparg/Rc3h1/Smad1/Smad4/Spi1/Stat3/Tgfb2/Tgfbr1/Twist1/Yy1,30
536,Up in XX,Up in XX,GO:0016236,macroautophagy,65/3774,268/28891,4.34423093636982e-07,5.19605681587069e-06,2.57224200179792e-06,Adcy10/Atg3/Atg4a/Atg4c/Atg5/Bag3/Becn1/Bnip3l/Calm1/Chmp2a/Chmp2b/Chmp4b/Cln3/Dcn/Ei24/Ephb2/Fez1/Fyco1/Gabarap/Ift20/Igtp/Irgm1/Irgm2/Kdr/Lgals8/Lix1/Lix1l/Mfsd8/Myo5a/Npc1/Nupr1/Optn/Pik3c2b/Pip4k2a/Qsox1/Rab12/Rab19/Rab7/Rb1cc1/Scoc/Sesn1/Sesn3/Sirt1/Slc25a4/Smurf1/Snapin/Spata33/Sptlc2/Stbd1/Stk3/Stx17/Tbc1d12/Tex264/Trp53inp1/Ufc1/Ufl1/Ulk2/Vamp8/Vmp1/Vps13d/Vps41/Vti1b/Wdfy3/Wipi1/Zfyve1,65
542,Up in XX,Up in XX,GO:0050866,negative regulation of cell activation,57/3774,225/28891,4.81679087464981e-07,5.68700668460036e-06,2.81528050539288e-06,Adamts18/Adgrf5/Anxa1/Apoe/Arg1/Bank1/Bcl6/Bmp4/Btk/C1qtnf1/Casp3/Cd200/Cd300a/Cd44/Cd84/Cd86/Ceacam1/Cnr1/Cygb/Dusp22/Dusp3/Fas/Fcgr2b/Fer/Fgl2/Gli3/Gper1/Hfe/Hlx/Il13ra2/Laptm5/Lgals9/Lilrb4a/Lrfn5/Mdk/Nckap1l/Nr1h3/Parp3/Pde5a/Pdgfra/Pglyrp1/Pparg/Prkcd/Pten/Ptpn2/Rc3h1/Runx1/Samsn1/Sfrp1/Socs5/Sox11/Spi1/Tbc1d10c/Tnfaip8l2/Trem2/Tspan32/Tyrobp,57
543,Up in XX,Up in XX,GO:2000241,regulation of reproductive process,57/3774,225/28891,4.81679087464981e-07,5.68700668460036e-06,2.81528050539288e-06,Acvr1c/Arhgdib/B4galt1/Bmp4/Bmp7/Bnc1/Cdkn1b/Cftr/Cib1/Cnr1/Dazl/Eaf2/Ednrb/Esr1/Fbn2/Gdf9/Hormad1/Hpgds/Hyal3/Igf1/Il18/Kif9/Kit/Lhfpl2/Msx1/Msx2/Npr2/Nupr1/Park7/Pde5a/Plat/Prdm9/Prkaca/Rspo1/Runx1/Rxra/Sema3a/Sfrp1/Shb/Sirt2/Smurf2/Spata22/Stk3/Stra8/Stxbp1/Sulf1/Syce3/Sycp2/Tex101/Tex11/Tpst2/Unc5c/Vegfa/Wnt4/Ybx3/Ythdc2/Ythdf2,57
547,Up in XX,Up in XX,GO:0003158,endothelium development,40/3774,137/28891,5.06303553657016e-07,5.93402574496367e-06,2.93756415717483e-06,Acvr2b/Adamts12/Apold1/Bmp4/Bmpr2/Btg1/Ccm2/Ceacam1/Dll1/Ednra/Ednrb/F2rl1/Foxp1/Fstl1/Fzd2/Fzd4/Heg1/Hey1/Hpse/Kdm6b/Kdr/Met/Myd88/Nr2f2/Nrg1/Pbrm1/Pdcd10/Pde4d/Rap1a/Rapgef3/Rock1/Rock2/Slc40a1/Smad4/Stard13/Stc1/Tgfbr1/Tjp1/Vegfa/Zeb1,40
551,Up in XX,Up in XX,GO:0005976,polysaccharide metabolic process,34/3774,108/28891,5.19540469416252e-07,6.04496179569435e-06,2.99248164158945e-06,Acadm/Adcy10/Akt1/C1qtnf2/Chit1/Csgalnact1/Ext1/Gck/Gsk3b/Hs2st1/Igf1/Igf2/Inpp5k/Irs1/Khk/Ndst2/Ndst4/Nfkb1/Npc1/Pfkm/Phlda2/Pomc/Ppp1ca/Ppp1cc/Ppp1r1a/Ppp1r3g/Prkag2/Ptges3/Pygl/Pygm/Rb1cc1/Stbd1/Tcf7l2/Ugp2,34
563,Up in XX,Up in XX,GO:0070193,synaptonemal complex organization,15/3774,29/28891,6.7816788476373e-07,7.71115275083127e-06,3.81730833415532e-06,1700028K03Rik/4930447C04Rik/Ago4/Cpeb1/Hormad1/Mcmdc2/Rec8/Spo11/Syce1/Syce3/Sycp1/Sycp3/Tex11/Tex12/Tex15,15
595,Up in XX,Up in XX,GO:0140053,mitochondrial gene expression,45/3774,166/28891,1.02714160521651e-06,1.10672350101564e-05,5.47869427638704e-06,Aurkaip1/Cfh/Chchd1/Coa3/Hsd17b10/Lars2/Malsu1/Mpv17l2/Mrpl17/Mrpl2/Mrpl22/Mrpl23/Mrpl24/Mrpl27/Mrpl30/Mrpl33/Mrpl35/Mrpl36/Mrpl41/Mrpl42/Mrpl45/Mrpl48/Mrps10/Mrps11/Mrps14/Mrps15/Mrps16/Mrps18c/Mrps21/Mrps27/Mrps33/Mrps34/Mrps9/Mterf1a/Mterf1b/Mterf3/Mthfs/Mtif3/Ndufa7/Rars2/Rmnd1/Sirt3/Tefm/Uqcc2/Yars2,45
596,Up in XX,Up in XX,GO:0039531,regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway,30/3774,92/28891,1.03737671466763e-06,1.1158761942507e-05,5.52400352300052e-06,Ankrd17/Atat1/Btk/Cav1/Cd36/D1Pas1/Ddx60/Eif2ak2/F2rl1/Flot1/Gbp2/Gramd4/Hcfc2/Igtp/Irgm1/Irgm2/Mavs/Myd88/Nagk/Nek7/Prkd1/Rtn4/Sirt2/Tlr4/Tlr6/Trem2/Trim30a/Tspan6/Usp15/Wdfy1,30
618,Up in XX,Up in XX,GO:0051346,negative regulation of hydrolase activity,79/3774,356/28891,1.28893099332683e-06,1.33710948191234e-05,6.61919084462678e-06,Aip/Akt1/Amot/Angptl4/Anxa1/Apoc1/Aqp1/Arfgef1/Arl2/Arl6ip1/Arrb2/Bbs4/Bcl2l12/Birc6/Cast/Cd44/Cflar/Crb2/Cryab/Cst12/Cst8/Cstb/D1Pas1/Dffa/Dnajb6/Dpep1/Egln1/Fkbp1b/Fnip1/Gnai2/Gpc3/Hdac9/Herpud1/Hgf/Hnf1a/Hras/Igf1/Itih5/Lamtor5/Lxn/Mprip/Nckap1l/Nos3/Park7/Picalm/Pla2r1/Plin5/Ppp1r35/Reck/Renbp/Rgs2/Rock1/Rock2/Serpina3g/Serpinb1a/Serpinb1b/Serpinb6b/Serpinb9/Serpine3/Serping1/Serpini1/Sfrp2/Siah2/Snca/Spink4/Spry2/Styxl1/Terf2/Tfpi/Tgfb2/Timp2/Timp4/Uri1/Vegfa/Wfdc1/Wfdc13/Wfdc2/Wfdc6a/Wnt9a,79
622,Up in XX,Up in XX,GO:0050817,coagulation,47/3774,178/28891,1.35067309547269e-06,1.39214874840441e-05,6.89165575029645e-06,Adamts18/Adra2b/Adtrp/Anxa2/Apoe/C1galt1c1/C1qtnf1/Cav1/Cd36/Ceacam1/Cfh/Dmtn/Dtnbp1/Ephb2/F13a1/F2rl1/Fcer1g/Fermt3/Fundc2/Gata1/Gnaq/Gnas/Hpse/Jak2/Lilrb4a/Lyst/Mfsd2b/Nfe2l2/P2ry12/Papss2/Pdgfra/Plat/Plau/Plek/Prkcd/Procr/Pros1/Psen2/Ptprj/Serping1/Slc6a4/Stxbp1/Stxbp3/Tfpi/Tlr4/Tspan32/Vkorc1,47
623,Up in XX,Up in XX,GO:0006869,lipid transport,94/3774,445/28891,1.36111278367549e-06,1.40065715186895e-05,6.93377552214515e-06,Abca4/Abca5/Abca9/Abcb1a/Abcc3/Acsl5/Acsl6/Agtr1a/Agtr2/Akt1/Anxa1/Anxa2/Apoc1/Apoc4/Apoe/Atp11a/Atp11c/Atp8b3/Atp8b4/Atp9a/C1qtnf1/Cav1/Cd36/Ceacam1/Ces1g/Cftr/Cln3/Clptm1l/Crabp1/Esyt2/Fabp7/Fis1/Fzd4/Gdf9/Gltp/Hbp1/Hnf1a/Irak1/Kcnj8/Kcnn4/Kcnq1/Lhcgr/Lima1/Mapk9/Mfsd2b/Msr1/Nmb/Nme4/Nmur2/Npc1/Nr1h3/Nrg1/Nucb2/Osbpl8/Pcsk9/Pip4k2a/Pitpna/Pitpnc1/Pla2g1b/Pla2r1/Plin2/Plscr2/Plscr4/Pnlip/Pomc/Pparg/Prelid2/Prkcd/Proca1/Rbp1/Rps6kb1/Runx1/Scp2/Sirt1/Slc10a3/Slc25a20/Slc25a21/Slc43a3/Slco1a4/Slco2b1/Soat1/Stard10/Stard6/Stoml1/Tmf1/Trem2/Trpc5/Tsku/Tspo/Ttpa/Vldlr/Vmp1/Vps54/Xkr8,94
627,Up in XX,Up in XX,GO:0140888,interferon-mediated signaling pathway,28/3774,84/28891,1.43122900869195e-06,1.4634145414233e-05,7.24444801679885e-06,Arg1/Gigyf2/Ifih1/Ifitm1/Ifitm2/Ifitm3/Ifnar1/Igtp/Irak1/Irf7/Irgm1/Irgm2/Isg15/Jak2/Mavs/Myd88/Oas1a/Oas2/Parp9/Pparg/Ptpn2/Rbm47/Samhd1/Stat1/Trex1/Ube2k/Usp29/Ythdf2,28
646,Up in XX,Up in XX,GO:0007626,locomotory behavior,64/3774,273/28891,1.85345584351169e-06,1.83939712271726e-05,9.10570208275666e-06,Abhd12/Adam22/Adgrl3/Agtpbp1/Aldh1a3/Aph1b/Aph1c/Apoe/Arrb2/Asl/Atxn1/Axin1/B4galt2/Cacnb4/Calb1/Chrna4/Cln6/Cntn1/Cstb/Ctns/Dab1/Ddhd2/Epha4/Fig4/Fzd4/Gigyf2/Glrb/Gnao1/Hoxd10/Hoxd9/Inpp5f/Kalrn/Kcnd2/Kcnma1/Lsamp/Meis1/Myo5a/Nav2/Ncor1/Ndufs4/Nlgn2/Npas3/Npc1/Nrg1/Ntan1/Oprd1/Oprk1/Oprl1/Park7/Pbx3/Pex13/Pmp22/Pten/Rcan2/Slitrk6/Snca/Sobp/Sod2/Tal1/Tmbim4/Tshr/Ube3a/Uchl3/Zfhx3,64
656,Up in XX,Up in XX,GO:0007596,blood coagulation,46/3774,175/28891,1.99031850745791e-06,1.94511157794401e-05,9.62902808084982e-06,Adamts18/Adra2b/Adtrp/Anxa2/Apoe/C1galt1c1/C1qtnf1/Cav1/Cd36/Ceacam1/Cfh/Dmtn/Dtnbp1/Ephb2/F13a1/F2rl1/Fcer1g/Fermt3/Fundc2/Gata1/Gnaq/Gnas/Hpse/Jak2/Lilrb4a/Lyst/Mfsd2b/Nfe2l2/P2ry12/Papss2/Pdgfra/Plat/Plau/Plek/Prkcd/Procr/Pros1/Ptprj/Serping1/Slc6a4/Stxbp1/Stxbp3/Tfpi/Tlr4/Tspan32/Vkorc1,46
657,Up in XX,Up in XX,GO:0098727,maintenance of cell number,54/3774,218/28891,1.995353320574e-06,1.94706394797563e-05,9.63869304098469e-06,Actb/Arid4a/Arid4b/Bmp7/Bmpr1a/Braf/Brms1l/Crebbp/Ctr9/Dll1/Eif4enif1/Fgfr1/Fgfr3/Hes1/Hook3/Igf1/Igf2bp1/Kdm3a/Kit/Ldb2/Leo1/Lsm1/Med10/Med17/Med21/Med7/Ncoa3/Nfib/Nfix/Nipbl/Nkap/Pax8/Phf10/Prdm16/Prrx1/Ptn/Rbbp7/Rtf1/Sap30/Sap30l/Sav1/Sfrp1/Sirt6/Smc3/Spi1/Stat3/Suds3/Tal1/Tbx3/Tcf7l1/Tcf7l2/Tead3/Tpt1/Tuba3a,54
658,Up in XX,Up in XX,GO:0002833,positive regulation of response to biotic stimulus,88/3774,413/28891,2.00885829601957e-06,1.95726299935888e-05,9.68918215085424e-06,Adam8/Alpk1/Ankrd17/Arg1/Arrb2/Atat1/Btk/Card9/Casp1/Casp6/Cav1/Cd14/Cd300a/Cd36/Cd86/Chuk/Clec4n/Colec12/Cyba/D1Pas1/Ddx60/Eif2ak2/Ereg/Esr1/F2rl1/Flot1/Gbp2/Gbp2b/Gbp3/Gbp7/Gramd4/H2-T22/Hcfc2/Hexim1/Ifi35/Ifih1/Igtp/Irak1/Irf7/Irgm1/Irgm2/Kcnj8/Lgals9/Lgr4/Lrrfip2/Ly86/Ly96/Mavs/Mfhas1/Mr1/Myd88/Nagk/Nek7/Nr1h3/Oas1a/Parp9/Pja2/Plscr2/Pomc/Prkd1/Pycard/Rab11fip2/Rab34/Rasgrp1/Rbm47/Rftn1/Rnf135/Rtn4/Sirt2/Smpdl3b/Spi1/Tifa/Tlr13/Tlr4/Tlr5/Tlr6/Tmem126a/Tnip2/Trem2/Tril/Trim30a/Tspan6/Tyrobp/Ube2k/Usp15/Usp29/Vav1/Wdfy1,88
665,Up in XX,Up in XX,GO:0035249,synaptic transmission, glutamatergic,37/3774,129/28891,2.13161913824362e-06,2.05500906695937e-05,1.01730616569917e-05,Aph1b/Aph1c/Cacnb4/Cacng3/Cacng4/Cacng5/Ccl2/Cdk5/Cln3/Cnr1/Dgkz/Disc1/Dtnbp1/Egfr/Ext1/Glul/Gria3/Gria4/Grid1/Grik1/Grik5/Grin3a/Kcnj8/Myo5a/Nf1/Ngfr/Nlgn2/Nr3c1/Nrxn1/Pak1/Plat/Prkaca/Stxbp1/Syt1/Tshz3/Vps54/Zzef1,37
684,Up in XX,Up in XX,GO:0032543,mitochondrial translation,37/3774,130/28891,2.60781778460327e-06,2.44425728320052e-05,1.209998556568e-05,Aurkaip1/Chchd1/Coa3/Lars2/Malsu1/Mpv17l2/Mrpl17/Mrpl2/Mrpl22/Mrpl23/Mrpl24/Mrpl27/Mrpl30/Mrpl33/Mrpl35/Mrpl36/Mrpl41/Mrpl42/Mrpl45/Mrpl48/Mrps10/Mrps11/Mrps14/Mrps15/Mrps16/Mrps18c/Mrps21/Mrps27/Mrps33/Mrps34/Mrps9/Mtif3/Ndufa7/Rars2/Rmnd1/Uqcc2/Yars2,37
689,Up in XX,Up in XX,GO:0141084,inflammasome-mediated signaling pathway,19/3774,47/28891,2.7272402728806e-06,2.53763967916365e-05,1.25622632690169e-05,Atat1/Btk/Cd36/Eif2ak2/Gbp2/Igtp/Irgm1/Irgm2/Kcnj8/Mavs/Myd88/Nek7/Prkd1/Pycard/Sirt2/Tlr4/Tlr6/Trem2/Trim30a,19
697,Up in XX,Up in XX,GO:0007033,vacuole organization,54/3774,221/28891,3.10451337892339e-06,2.85552873346884e-05,1.4135932700225e-05,Aktip/Atf2/Atg3/Atg4a/Atg4c/Atg5/Bag3/Becn1/Chmp2a/Chmp2b/Chmp4b/Cln3/Cln6/Coro1a/Creg1/Ephb2/Ext1/Fez1/Fig4/Fnip1/Gabarap/Hook3/Ift20/Igtp/Irgm1/Irgm2/Laptm4b/Laptm5/Lyst/Man2a1/Mfsd8/Npr2/Nupr1/Oca2/Pik3c2b/Pip4k2a/Rab14/Rab19/Rab34/Rab7/Rb1cc1/Smurf1/Snapin/Srpx/Stbd1/Stx17/Tbc1d12/Tmem165/Trex1/Trp53inp1/Ulk2/Vmp1/Vps54/Wipi1,54
718,Up in XX,Up in XX,GO:0022404,molting cycle process,35/3774,122/28891,3.94461721340956e-06,3.51723796316672e-05,1.74116402875775e-05,Akt1/Apcdd1/Bcl2/Edar/Edaradd/Egfr/Ext1/Fermt1/Fgfr2/Fst/Fuz/Gnas/Hpse/Igfbp5/Lamc1/Ldb2/Lgr4/Lgr5/Lrp4/Msx2/Myo5a/Mysm1/Nf1/Ngfr/Prss8/Psen2/Runx1/Sav1/Smad4/Sos1/Tgfb2/Tnfrsf19/Tradd/Trps1/Wnt10a,35
719,Up in XX,Up in XX,GO:0022405,hair cycle process,35/3774,122/28891,3.94461721340956e-06,3.51723796316672e-05,1.74116402875775e-05,Akt1/Apcdd1/Bcl2/Edar/Edaradd/Egfr/Ext1/Fermt1/Fgfr2/Fst/Fuz/Gnas/Hpse/Igfbp5/Lamc1/Ldb2/Lgr4/Lgr5/Lrp4/Msx2/Myo5a/Mysm1/Nf1/Ngfr/Prss8/Psen2/Runx1/Sav1/Smad4/Sos1/Tgfb2/Tnfrsf19/Tradd/Trps1/Wnt10a,35
739,Up in XX,Up in XX,GO:0032350,regulation of hormone metabolic process,21/3774,57/28891,4.84149239831035e-06,4.19323437197816e-05,2.07580747424479e-05,Akr1c14/Akr1c18/Bmp2/Bmp5/Ctns/Dkk3/Gata3/H6pd/Igf1/Igf2/Kcnma1/Lhcgr/Nfkb1/Nr3c1/Pax8/Pde8b/Rdh1/Rdh10/Rdh9/Tcf7l2/Wnt4,21
740,Up in XX,Up in XX,GO:0140527,reciprocal homologous recombination,21/3774,57/28891,4.84149239831035e-06,4.19323437197816e-05,2.07580747424479e-05,1700028K03Rik/4930447C04Rik/Ccnb1ip1/Dmc1/Eme2/Ercc4/Gm960/Hfm1/Hsf2bp/Mcmdc2/Meiob/Msh4/Msh5/Mus81/Prdm9/Spo11/Syce3/Sycp1/Sycp3/Tex11/Top2b,21
759,Up in XX,Up in XX,GO:0140632,canonical inflammasome complex assembly,18/3774,45/28891,5.94683593252682e-06,5.00987715682384e-05,2.48007612373862e-05,Atat1/Btk/Cd36/Eif2ak2/Igtp/Irgm1/Irgm2/Kcnj8/Mavs/Myd88/Nek7/Prkd1/Pycard/Sirt2/Tlr4/Tlr6/Trem2/Trim30a,18
763,Up in XX,Up in XX,GO:0141085,regulation of inflammasome-mediated signaling pathway,17/3774,41/28891,6.03287613822516e-06,5.06903917721645e-05,2.50936353131667e-05,Atat1/Btk/Cd36/Eif2ak2/Gbp2/Igtp/Irgm1/Irgm2/Mavs/Myd88/Nek7/Prkd1/Sirt2/Tlr4/Tlr6/Trem2/Trim30a,17
766,Up in XX,Up in XX,GO:0150076,neuroinflammatory response,27/3774,85/28891,6.16743421934085e-06,5.16180427939872e-05,2.55528571819605e-05,Aif1/Bpgm/C1qa/C5ar1/Casp1/Cd200/Cd200r1/Csf1r/Ctsc/Cx3cr1/Egfr/Igf1/Il33/Jak2/Kcnj8/Myo5a/Nr3c1/Nupr1/Pomgnt1/Pparg/Psen2/Snca/Tlr4/Tlr6/Trem2/Tyrobp/Vps54,27
778,Up in XX,Up in XX,GO:0140747,regulation of ncRNA transcription,29/3774,95/28891,6.85976610391969e-06,5.65269415067212e-05,2.79829452081151e-05,Apln/Bmp2/Bmp4/Bmpr1a/Bmyc/Egfr/Esr1/Ets1/Gata3/Gata6/Klf5/Lilrb4a/Ncor1/Nfatc3/Nfib/Nfkb1/Ngfr/Nr3c1/Ppara/Pparg/Sirt7/Smad1/Smad4/Spi1/Stat3/Tgfb2/Tgfbr1/Twist1/Yy1,29
797,Up in XX,Up in XX,GO:0030203,glycosaminoglycan metabolic process,30/3774,101/28891,8.82528070866498e-06,7.09898050479939e-05,3.51426023068413e-05,B3gat1/B3gnt7/Cd44/Chst1/Chst11/Chst14/Chsy1/Cln6/Csgalnact1/Csgalnact2/Dse/Ednra/Ednrb/Ext1/Hpse/Hs2st1/Hs3st1/Hs3st3a1/Hs3st3b1/Hyal1/Hyal3/Il15/Itih5/Lyve1/Ndst2/Nfkb1/Pglyrp1/Pxylp1/Slc35d1/Ugdh,30
802,Up in XX,Up in XX,GO:0042698,ovulation cycle,23/3774,68/28891,9.21533795685191e-06,7.36652514231641e-05,3.64670480901805e-05,Anxa1/Arrb2/Bmpr1b/Chrna7/Edn2/Egfr/Enpp2/Ereg/Esr1/Fzd4/Gas2/Gdf9/Lhcgr/Mdk/Nos3/Npr2/Nrip1/Pde4d/Pdgfra/Ptn/Runx1/Sirt1/Sohlh2,23
811,Up in XX,Up in XX,GO:1901361,organic cyclic compound catabolic process,98/3774,491/28891,1.05308270204459e-05,8.32467719211819e-05,4.12102582473156e-05,Acot7/Afmid/Ago1/Ago4/Akr1c18/Aldh6a1/Apoe/Axin2/Blvrb/Brf1/Cdadc1/Cyp2f2/Dazl/Dffa/Dhx36/Dio3/Dnph1/Dpyd/Eif4enif1/Endog/Ephx2/Exosc1/Exosc7/Exosc9/Fah/Fhit/Fmr1/Foxl2/Galt/Gata5/Gigyf2/Gspt1/Hbs1l/Hmox2/Hnmt/Hsd17b11/Hsd17b14/Hsd3b7/Igf2bp1/Igf2bp2/Isg20/Larp4b/Lsm1/Lsm7/Maoa/Moxd1/Mthfs/Mthfsl/Mus81/Myd88/Ncf1/Nfe2l2/Nt5m/Nudt16/Nudt17/Nudt18/Oas2/Paip1/Pan3/Pde1a/Pde5a/Pde9a/Phax/Pnrc1/Pnrc2/Polr2g/Prr5l/Qprt/Rbm24/Rbm47/Rc3h1/Rnasel/Rnaset2a/Rnaset2b/Rock1/Rock2/Samhd1/Slfn2/Slirp/Smg7/Smpdl3a/Srd5a2/Tat/Tet2/Traf3ip2/Trex1/Ugt1a7c/Upf1/Upf3b/Urah/Urod/Vegfa/Vps54/Ybx2/Ythdf2/Zc3h14/Zcchc17/Zfp36l1,98
814,Up in XX,Up in XX,GO:0034446,substrate adhesion-dependent cell spreading,30/3774,102/28891,1.09526316667236e-05,8.62620658665415e-05,4.27029412584657e-05,Akip1/Ap1ar/Arpc2/Braf/Cib1/Crk/Dmtn/Efna1/Efna5/Enpp2/Fer/Fermt2/Fermt3/Fzd4/Itga8/Itgb1bp1/Lamc1/Lims1/Mdk/Myoc/Nrp1/Parva/Parvb/Parvg/Peak1/Rac3/Sfrp1/Tek/Tesk1/Triobp,30
816,Up in XX,Up in XX,GO:0008202,steroid metabolic process,76/3774,358/28891,1.10782523805053e-05,8.70375931512497e-05,4.30868562012688e-05,Abca5/Acadvl/Adm/Akr1c13/Akr1c14/Akr1c18/Akr1c19/Amacr/Apoc1/Apoe/Bmp2/Bmp5/Bmpr1b/Cbr1/Ces1g/Cftr/Cga/Cln6/Cyb5r3/Cyp1b1/Cyp26a1/Cyp2d22/Dkk3/Ebpl/Ednrb/Ephx2/Erlin1/Esr1/Fdx1/Fech/Fgfr1/H6pd/Hmgcs1/Hmgcs2/Hnf1a/Hsd17b10/Hsd17b11/Hsd17b14/Hsd17b2/Hsd3b1/Hsd3b7/Igf1/Igf2/Kcnma1/Kit/Lhcgr/Lima1/Lipo1/Nfkb1/Npc1/Nr0b1/Nr3c1/Pank2/Pbx1/Pcsk9/Pde8b/Pdgfra/Pmp22/Pmvk/Rdh1/Rdh9/Sc5d/Scp2/Sdr42e1/Sirt1/Snai2/Soat1/Srd5a2/Sult1a1/Tiparp/Tsku/Tspo/Ugt1a7c/Ugt2b36/Vldlr/Wnt4,76
817,Up in XX,Up in XX,GO:0048545,response to steroid hormone,58/3774,253/28891,1.12851064073754e-05,8.85542437915347e-05,4.38376548582579e-05,Agtr1a/Agtr2/Akr1c14/Akr1c18/Anxa1/Aqp1/Bcl2/Bmp4/Cav1/Dnaja1/Esr1/Fas/Fibin/Foxp1/Gper1/Gsk3b/Hdac8/Hsd3b1/Idh1/Igf1/Isl1/Jak2/Kdm3a/Klf9/Lats1/Lmo3/Lox/Ncoa1/Ncoa3/Ncor1/Npc1/Nr0b1/Nr1h3/Nr3c1/Pak1/Park7/Pdcd7/Prmt2/Ptges3/Rps6kb1/Rxra/Scnn1a/Sfrp1/Sirt1/Stk39/Strn3/Sult1a1/Taf7/Tat/Tgfb2/Tmf1/Trip4/Ube3a/Ubr5/Ufl1/Uri1/Vps54/Zfp36l1,58
