,Cluster,cluster,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
1040,Up in XX,Up in XX,GO:0018958,phenol-containing compound metabolic process,31/3317,132/28891,7.45210867755143e-05,0.000451354159229773,0.000226957439380083,Agtr1a/Bcl2/Btbd9/Cga/Comt/Ctns/Cyp2d22/Dbh/Dio3/Ednra/Fah/Gata3/Gch1/Hand2/Hpn/Maoa/Maob/Myo5a/Oca2/Pax8/Pde1b/Rab38/Slc16a10/Slc7a11/Snca/Sncaip/Sult1a1/Tgfb2/Th/Tph2/Wnt5a,31
1058,Up in XX,Up in XX,GO:0006766,vitamin metabolic process,25/3317,98/28891,8.77537515760402e-05,0.000521964949176088,0.000262463136516381,Abcd4/Aifm2/Akr1c14/Akr1c18/Cbr3/Clstn3/Clybl/Fgfr1/Isx/Mthfsl/Mtr/Nnmt/Nqo1/Pdxp/Pltp/Rbp1/Rdh1/Rdh10/Rdh9/Slc19a3/Slc23a2/Slc25a19/Slc5a6/Snai2/Ttpa,25
1059,Up in XX,Up in XX,GO:0046683,response to organophosphorus,25/3317,98/28891,8.77537515760402e-05,0.000521964949176088,0.000262463136516381,Akap7/Akap9/Cdk2/Cib2/Dmtn/Igfbp5/Inpp5k/Itpr1/Itpr2/Kcnq1/Npr2/P2rx6/P2ry12/Pdxp/Pik3cg/Pik3r1/Pklr/Plcg2/Pygm/Rap1a/Rapgef1/Rapgef3/Slc26a6/Tlr7/Zfp36l1,25
1098,Up in XX,Up in XX,GO:0034698,response to gonadotropin,9/3317,19/28891,0.000107504453104891,0.000615390320227423,0.000309440842500366,Ednra/Efna5/Epha3/Gata6/Inhba/Lhcgr/Npr2/Pax8/Tgfbr3,9
1116,Up in XX,Up in XX,GO:0030534,adult behavior,40/3317,191/28891,0.000117328743124519,0.000662234545646365,0.000332995838579209,Adam22/Agtpbp1/Arrb2/Bbs4/Btbd9/Cdk5/Cstb/Ctns/Dab1/Dbh/Efnb3/Ehmt2/Epha4/Fgf14/Fgfbp3/Glra1/Glrb/Grik1/Hoxd9/Inpp5f/Kalrn/Nlgn2/Npc1/Nrxn2/Nrxn3/Ntan1/Oprd1/Oprk1/Pafah1b1/Pbx3/Pmp22/Ppara/Slc7a11/Slitrk1/Snca/Sncg/Tpgs1/Tshr/Uchl1/Ulk4,40
1122,Up in XX,Up in XX,GO:1901361,organic cyclic compound catabolic process,84/3317,491/28891,0.000122045871813565,0.000684411642812208,0.000344147297101784,Afmid/Ago1/Ago2/Ago4/Akr1c18/Ampd3/Ang/Apobec1/Apoe/Axin2/Blvrb/Brf1/Casc3/Comt/Csdc2/Cyp2f2/Cyp46a1/Dazl/Dbh/Dffb/Dio3/Dnase1l1/Dnase1l3/Dnph1/Endog/Exosc6/Fah/Fhit/Fitm2/Foxl2/Gata5/Grsf1/Gspt1/Hmox2/Hnmt/Hnrnpu/Hsd17b11/Hsd17b14/Hsd3b7/Igf2bp2/Igfbp3/Ikbke/Lin28a/Maoa/Mex3d/Mlycd/Mthfsl/Myd88/Naf1/Ncf1/Nudt17/Nudt18/Oas2/Pde1a/Pde4a/Pdxp/Pnrc1/Pnrc2/Polr2g/Prr5l/Qprt/Rbm24/Rnasel/Rnaset2a/Rnaset2b/Rock2/Samhd1/Sarm1/Slc11a1/Slfn2/Srd5a2/Tat/Tirap/Traf3ip2/Traf5/Trex1/Ugt1a7c/Urah/Vegfa/Ybx1/Zc3h14/Zfp36l1/Zfp36l2/Zhx2,84
1124,Up in XX,Up in XX,GO:0034650,cortisol metabolic process,7/3317,12/28891,0.000122344421306008,0.000684411642812208,0.000344147297101784,Bmp2/Bmp5/Cyp11a1/Cyp11b1/Dkk3/H6pd/Wnt4,7
1134,Up in XX,Up in XX,GO:0120254,olefinic compound metabolic process,37/3317,173/28891,0.000132271611051047,0.00073447745158528,0.000369322223547615,Abca4/Akr1c14/Akr1c18/Aldh1a2/Aldh1a3/Bmp2/Bmp5/Cmtm2a/Cyp11a1/Cyp11b1/Cyp17a1/Cyp1b1/Cyp21a1/Cyp2d22/Cyp2f2/Cyp2j9/Cyp2u1/Cyp46a1/Cyp4f13/Cyp4f14/Cyp4f15/Daglb/Dhrs4/Dhrs7/Dkk3/H6pd/Mgll/Pla2g4a/Ptgs1/Rbp1/Rdh1/Rdh10/Rdh13/Rdh9/Retsat/Srd5a2/Wnt4,37
1145,Up in XX,Up in XX,GO:0140747,regulation of ncRNA transcription,24/3317,95/28891,0.000141667095870485,0.000779354617369595,0.000391888109836166,Apln/Atoh8/Bmp2/Bmp4/Bmyc/Egfr/Esr1/Ets1/Gata3/Gata6/Hdac2/Jun/Lilrb4a/Myocd/Nfatc4/Nfib/Ngfr/Nr3c1/Ppara/Smad3/Smad6/Spi1/Tert/Tgfb2,24
1169,Up in XX,Up in XX,GO:0000768,syncytium formation by plasma membrane fusion,19/3317,68/28891,0.000166446158628964,0.000896106284789612,0.000450595133886238,Adam8/Camk1/Capn2/Cd44/Cd53/Cdon/Dock2/Ehd2/Flt3l/Mapk14/Neo1/Ntn3/Plekho1/Ptgfrn/Rapgef3/Stat1/Trem2/Tyrobp/Vash2,19
1170,Up in XX,Up in XX,GO:0140253,cell-cell fusion,19/3317,68/28891,0.000166446158628964,0.000896106284789612,0.000450595133886238,Adam8/Camk1/Capn2/Cd44/Cd53/Cdon/Dock2/Ehd2/Flt3l/Mapk14/Neo1/Ntn3/Plekho1/Ptgfrn/Rapgef3/Stat1/Trem2/Tyrobp/Vash2,19
1171,Up in XX,Up in XX,GO:0006691,leukotriene metabolic process,10/3317,24/28891,0.000167267249874276,0.000898223705846604,0.000451659850919099,Alox5ap/Cyp4f13/Cyp4f14/Cyp4f15/Dpep1/Ggt5/Ncf1/Pla2g4a/Tlr2/Tlr4,10
1178,Up in XX,Up in XX,GO:0051348,negative regulation of transferase activity,50/3317,260/28891,0.000174449473760109,0.000932135102186459,0.000468711745804105,Adar/Adora2a/Aida/Akt1/Apoe/Bmp2/Casp3/Cav1/Cd300a/Cdkn1a/Cdkn1b/Cdkn1c/Dbndd1/Dbndd2/Ddr2/Dtnbp1/Dusp22/Ephb2/Gadd45g/Gprc5a/Gskip/Heg1/Hnrnpu/Inpp5k/Lilrb4a/Myocd/Nr2f2/Parp3/Pik3ip1/Pnkp/Ppm1e/Prkag2/Prkar1b/Prkar2a/Prkar2b/Prkca/Prkcd/Psen2/Ptprc/Ptprj/Ptpro/Pycard/Rgs2/Setd7/Sfrp1/Sfrp2/Shb/Uchl1/Vps25/Wwtr1,50
1184,Up in XX,Up in XX,GO:0010922,positive regulation of phosphatase activity,12/3317,33/28891,0.000178600051474445,0.000948568064281222,0.000476974842359639,Bmp2/Cd300a/Itga1/Jak2/Magi2/Npnt/Pdgfrb/Plek/Ppargc1b/Ptprc/Ripk3/Smad3,12
1187,Up in XX,Up in XX,GO:0001578,microtubule bundle formation,30/3317,132/28891,0.000180342352570959,0.000956209157276488,0.000480817064403699,Ak7/Cc2d2a/Ccdc103/Ccdc39/Ccdc40/Ccdc65/Cep131/Clip1/Dnaaf3/Dnah1/Dnah7b/Fes/Foxj1/Gas2l1/Gas8/Mns1/Nckap5/Neurl1a/Ofd1/Rsph1/Rsph4a/Rsph9/Spast/Spef2/Stk36/Tekt2/Tpgs1/Trim46/Ttll1/Ulk4,30
1220,Up in XX,Up in XX,GO:0002064,epithelial cell development,47/3317,242/28891,0.000211693660574069,0.00109299866225907,0.000549599848720771,Abi2/Akap11/Akap9/Arid4a/Bad/Bmp4/Bmp5/Ccm2/Cgn/Crygb/Dact2/E2f4/Ednra/Esr1/Esr2/Exph5/F11r/Fem1b/Fgfr2/Fgfr3/Frmd6/Heg1/Hpse/Id1/Il6st/Kdf1/Kdr/Myd88/Myo1e/Onecut1/Palld/Pard3/Ptprs/Rab13/Rap1a/Rapgef1/Rapgef3/Rarb/Rarg/Rock2/Shroom3/Sipa1l3/Slc4a5/Smo/Stc1/Vegfa/Wnt5a,47
1225,Up in XX,Up in XX,GO:0045787,positive regulation of cell cycle,65/3317,365/28891,0.000218500145280177,0.00112353666540395,0.00056495547767824,Adamts1/Aif1/Akt1/Anxa1/Asns/Btc/Ccdc57/Cdc25b/Cdkn1b/Csf1r/Cul4b/Dazl/Ddr2/Edn3/Egfr/Ereg/Fgf10/Fgfr1/Fgfr2/Flt3l/Fnta/Gdpd5/Hes1/Hnrnpu/Hyal1/Igf1/Igf2/Kcna5/Klhl18/Lef1/Lsm10/Mad1l1/Mblac1/Meis2/Msx1/Msx2/Npr2/Nupr1/Orc1/Pafah1b1/Pbx1/Pdgfrb/Pim1/Plcg2/Ppp1r35/Prkca/Rock2/Shb/Sirt2/Smarcd3/Spast/Stox1/Stxbp4/Tal1/Tbx2/Tbx20/Tbx3/Tcf3/Tert/Tgfa/Tgfb2/Ttl/Wnt4/Wnt5a/Ythdc2,65
1244,Up in XX,Up in XX,GO:0009994,oocyte differentiation,19/3317,70/28891,0.000251681741445976,0.00127439171171077,0.000640810932485143,Bcl2/Bnc1/Cdc25b/Dazl/Ednra/Ehmt2/Ereg/Gdf9/Igf1/Npr2/Rec8/Rxfp2/Shb/Sirt2/Sohlh1/Sohlh2/Tdrd7/Wnt4/Ythdc2,19
1249,Up in XX,Up in XX,GO:0034103,regulation of tissue remodeling,22/3317,87/28891,0.000259676991490887,0.00130961198510896,0.000658520978800791,Abi3bp/Abr/Adam8/Car2/Csf1r/Ddr2/Egfr/Fgfr3/Hand2/Il18/Inpp4b/Lrp1/Ltbp3/Mc4r/Pdk4/Ppargc1b/Prkca/Rock2/Sfrp1/Tmem119/Vegfa/Ypel4,22
1257,Up in XX,Up in XX,GO:0002577,regulation of antigen processing and presentation,9/3317,21/28891,0.000275990886599421,0.00137850321808253,0.000693162019570414,Ccr7/Cd68/Fgl2/H2-Oa/Pycard/Slc11a1/Tapbpl/Trem2/Was,9
1258,Up in XX,Up in XX,GO:0030728,ovulation,9/3317,21/28891,0.000275990886599421,0.00137850321808253,0.000693162019570414,Adamts1/Edn2/Ereg/Gas2/Immp2l/Inhba/Nos3/Nrip1/Pla2g4a,9
1277,Up in XX,Up in XX,GO:0050818,regulation of coagulation,19/3317,71/28891,0.000307066299038629,0.00151373655043118,0.000761162303163815,Adtrp/Anxa2/Apoe/Cav1/Cd36/Dmtn/Emilin2/Ephb2/Hpse/Klkb1/Pdgfra/Plau/Prkcd/Procr/Pros1/Psen2/Serping1/Tfpi/Thbd,19
1278,Up in XX,Up in XX,GO:0016485,protein processing,50/3317,266/28891,0.000307121021027314,0.00151373655043118,0.000761162303163815,Adam19/Anpep/Bace2/Bad/Bak1/Bcl2l12/Bmp1/C1ra/C1rl/Capn1/Capn2/Casp12/Casp3/Casp6/Ccbe1/Cideb/Cln3/Cpe/Cpxm1/Cpz/Ctss/Dync2h1/Ece1/Ecel1/Enpep/Fuz/Gas1/Glg1/Gli3/Gsn/Hpn/Immp2l/Kel/Klkb1/Mafb/Mipep/Mmp14/Mmp16/Myrf/Pcsk9/Plau/Plgrkt/Prkaca/Psen2/Pycard/Ripk2/Scg5/Sirt4/Slc30a5/Tmem98,50
1323,Up in XX,Up in XX,GO:0019748,secondary metabolic process,17/3317,61/28891,0.000372908060470836,0.00177412981337296,0.000892097594177727,Akr1c13/Akr1c14/Akr1c18/Akr1c19/As3mt/Bcl2/Bdh2/Ctns/Cyp1b1/Fmo1/Myo5a/Oca2/Pam/Rab38/Slc7a11/Ugt1a7c/Wnt5a,17
1324,Up in XX,Up in XX,GO:0044091,membrane biogenesis,17/3317,61/28891,0.000372908060470836,0.00177412981337296,0.000892097594177727,Cav1/Cav2/Chmp4b/Chmp7/Clip3/Emp2/Ephb2/Mafb/Magi2/Nlgn2/Nrxn2/Pacsin2/Pex11a/Rftn1/Spast/Stx2/Tlcd2,17
1339,Up in XX,Up in XX,GO:0071625,vocalization behavior,9/3317,22/28891,0.000419635470565054,0.0019740730613064,0.00099263639867163,Brinp1/Dlg4/Ext1/Foxp1/Gli3/Nrxn2/Nrxn3/Srpx2/Tifab,9
1352,Up in XX,Up in XX,GO:0033555,multicellular organismal response to stress,27/3317,120/28891,0.000437948314047593,0.00204041156078831,0.00102599383133697,Akt1/Apoe/Asic4/Bcl2/Brinp1/Capn2/Cck/Comt/Dbh/Deaf1/Ephb2/Esr2/Ext1/Fbxl20/Gch1/Grik1/Kcnip3/Lypd1/Mapk8ip2/Morc1/Ncam1/Nmur2/Pde8b/Prkar1b/Ret/Runx1/Tspo,27
1357,Up in XX,Up in XX,GO:0034446,substrate adhesion-dependent cell spreading,24/3317,102/28891,0.00044680315097334,0.00207242792001127,0.00104209283199738,Antxr1/Ap1ar/Dbn1/Dmtn/Efna1/Efna5/Enpp2/Fer/Fermt3/Fn1/Fzd4/Lamc1/Lims1/Micall2/Myoc/Nrp1/Parva/Parvb/Parvg/Peak1/Prex1/Rac3/Sfrp1/Triobp,24
1382,Up in XX,Up in XX,GO:0031279,regulation of cyclase activity,16/3317,57/28891,0.000502755406910503,0.00228984548671675,0.00115141836540983,Adcy2/Adcy3/Adcy4/Akap9/Cacna1d/Galr3/Guca1a/Guca1b/Lhcgr/Mapk14/Nos3/P2ry13/Palm/Rxfp2/Timp2/Tshr,16
1407,Up in XX,Up in XX,GO:0071384,cellular response to corticosteroid stimulus,17/3317,63/28891,0.000562727498894876,0.00251748616160428,0.00126588445288179,9130019O22Rik/Agtr1a/Akr1c14/Akr1c18/Anxa1/Bmp4/E430018J23Rik/Gper1/Hnrnpu/Jak2/Nr3c1/Pck2/Scnn1a/Trim63/Zfp36l1/Zfp36l2/Zfp764,17
1437,Up in XX,Up in XX,GO:0002455,humoral immune response mediated by circulating immunoglobulin,16/3317,58/28891,0.000621143223778155,0.00271707025456847,0.00136624266107344,Bcl3/C1qa/C1qb/C1qc/C1ra/C1rl/C1s1/C2/Cd55/Fcgr2b/Foxj1/Ptprc/Serping1/Susd4/Svep1/Trem2,16
1475,Up in XX,Up in XX,GO:0019439,aromatic compound catabolic process,77/3317,467/28891,0.000704830729173358,0.0030099856020766,0.00151353125001437,Afmid/Ago1/Ago2/Ago4/Ampd3/Ang/Apobec1/Axin2/Blvrb/Brf1/Casc3/Comt/Csdc2/Cyp2f2/Dazl/Dbh/Dffb/Dio3/Dnase1l1/Dnase1l3/Dnph1/Endog/Exosc6/Fah/Fhit/Fitm2/Foxl2/Gata5/Grsf1/Gspt1/Hmox2/Hnmt/Hnrnpu/Igf2bp2/Igfbp3/Ikbke/Lin28a/Maoa/Mex3d/Mlycd/Mthfsl/Myd88/Naf1/Ncf1/Nudt17/Nudt18/Oas2/Pde1a/Pde4a/Pdxp/Pnrc1/Pnrc2/Polr2g/Prr5l/Rbm24/Rnasel/Rnaset2a/Rnaset2b/Rock2/Samhd1/Sarm1/Slc11a1/Slfn2/Tat/Tirap/Traf3ip2/Traf5/Trex1/Ugt1a7c/Ugt2b36/Urah/Vegfa/Ybx1/Zc3h14/Zfp36l1/Zfp36l2/Zhx2,77
1514,Up in XX,Up in XX,GO:0006885,regulation of pH,24/3317,106/28891,0.000806147888035977,0.00335397988556052,0.0016865042029481,Agtr1a/Atp6ap1l/Bcl2/Car14/Car2/Cln3/Cln6/Hvcn1/Oca2/Pdk2/Pdk4/Rab38/Slc11a1/Slc26a6/Slc4a1/Slc4a4/Slc4a5/Slc4a8/Slc9a6/Slc9a9/Tcirg1/Tpcn2/Ttpa/Ube3a,24
1530,Up in XX,Up in XX,GO:0141087,positive regulation of inflammasome-mediated signaling pathway,9/3317,24/28891,0.000890835434907591,0.00366756366306073,0.00184418563717712,Cd36/Gbp2/Mavs/Myd88/Nek7/Plcg2/Prkd1/Tlr4/Tlr6,9
1531,Up in XX,Up in XX,GO:1905952,regulation of lipid localization,37/3317,190/28891,0.000891765545531739,0.00366899488654763,0.00184490530888308,Abca5/Abca8b/Abcg5/Acsl5/Acsl6/Agtr1a/Akt1/Anxa2/Apoc1/Apoc4/Apoe/Cav1/Cd36/Ces1g/Clstn3/Cry1/Fitm2/Gdf9/Hilpda/Igfbp3/Ikbke/Irak1/Lrp1/Msr1/Nucb2/Pcsk9/Pla2g4a/Pla2r1/Plin2/Plin5/Pltp/Pomc/Ppara/Prkcd/Runx1/Trem2/Tspo,37
1547,Up in XX,Up in XX,GO:0017145,stem cell division,13/3317,44/28891,0.000977068135686936,0.00397324221219626,0.00199789203240256,Ext1/Fgfr2/Fut10/Lbh/Mllt3/Nap1l2/Pafah1b1/Sfrp2/Tgfb2/Ulk4/Wwtr1/Zbtb16/Zfp36l2,13
1557,Up in XX,Up in XX,GO:2000241,regulation of reproductive process,42/3317,225/28891,0.00102279913162753,0.00413783669243532,0.00208065617893197,Ago2/Arhgdib/Bmp4/Bnc1/Cdc25b/Cdkn1b/Cnr1/Dazl/Esr1/Gdf9/Glra1/Hdac2/Hpgds/Igf1/Il18/Inhba/Insl6/Kit/Lhfpl2/Msx1/Msx2/Npr2/Nupr1/Prkaca/Rspo1/Runx1/Rxra/Sema3a/Serpinf1/Sfrp1/Shb/Sirt2/Stk11/Stxbp1/Sulf1/Syde1/Tpst2/Unc5c/Vegfa/Wnt4/Wnt5a/Ythdc2,42
1578,Up in XX,Up in XX,GO:0042092,type 2 immune response,14/3317,50/28891,0.00113663000763176,0.00449247118132201,0.00225897941771842,Anxa1/Arg1/Bcl3/Bcl6/Clcf1/Gata3/Hlx/Il18/Il27ra/Il33/Irf1/Lilrb4a/Stard7/Traf3ip2,14
1580,Up in XX,Up in XX,GO:0001781,neutrophil apoptotic process,6/3317,12/28891,0.00113756017371148,0.00449247118132201,0.00225897941771842,Anxa1/Cd44/Fcgr2b/Il18/Pik3cd/Slc7a11,6
1591,Up in XX,Up in XX,GO:0051901,positive regulation of mitochondrial depolarization,6/3317,12/28891,0.00113756017371148,0.00449247118132201,0.00225897941771842,Adcy10/Cck/Dcn/Kdr/Myoc/Tspo,6
1600,Up in XX,Up in XX,GO:0035733,hepatic stellate cell activation,7/3317,16/28891,0.00116423393013112,0.00457201342013461,0.00229897617519657,Acta2/Cygb/Ddr2/Fgfr1/Myocd/Pdgfrb/Smo,7
1603,Up in XX,Up in XX,GO:0141086,negative regulation of inflammasome-mediated signaling pathway,7/3317,16/28891,0.00116423393013112,0.00457201342013461,0.00229897617519657,Fbxl2/Igtp/Irgm1/Irgm2/Sirt2/Trem2/Trim30a,7
1641,Up in XX,Up in XX,GO:1905898,positive regulation of response to endoplasmic reticulum stress,11/3317,35/28891,0.00135146315696357,0.00518760903456033,0.0026085202471557,Atxn3/Bak1/Cav1/Ern1/Fcgr2b/Herpud1/Pik3r1/Rnft1/Ubqln2/Usp13/Wfs1,11
1662,Up in XX,Up in XX,GO:0051770,positive regulation of nitric-oxide synthase biosynthetic process,8/3317,21/28891,0.00152924538617263,0.00578889224008499,0.00291086751454545,Fnta/Il33/Jak2/Kdr/Map2k3/Map2k4/Tlr2/Tlr4,8
1694,Up in XX,Up in XX,GO:0042711,maternal behavior,7/3317,17/28891,0.00178409501326757,0.00662228313999553,0.00332992705078442,Brinp1/Dbh/Kalrn/Mbd2/Npas3/Nr3c1/Oprk1,7
1710,Up in XX,Up in XX,GO:0048102,autophagic cell death,6/3317,13/28891,0.00190797771955556,0.00700370143093269,0.00352171816841043,Bmf/Cdkn1b/Dapk1/Laptm5/Trem2/Trp53inp1,6
1723,Up in XX,Up in XX,GO:0009314,response to radiation,70/3317,433/28891,0.00201001408901163,0.00734827553492993,0.00369498267638208,Akt1/Anxa1/Apobec1/Asic2/B3gat1/B4galt2/Bak1/Bbc3/Bcl2/Bcl3/Best1/Bmf/Bmyc/Casp3/Cck/Cdk5/Cdkn1a/Cds2/Col3a1/Cpt1b/Cry1/Ctns/Cul4b/Dbh/Deaf1/Egfr/Ei24/Ext1/Gata3/Guca1a/Guca1b/Hyal1/Kit/Lrrn4/Map4k3/Mapk14/Meis2/Mfap4/Ndrg4/Nfatc4/Nr2f6/Opn1sw/Pde1b/Pde8b/Pik3r1/Plk3/Prkcd/Ptprc/Ptprk/Rbm4b/Rdh13/Rgs9/Rhob/Rnf8/Rom1/Rpain/Sfrp1/Sfrp2/Slc1a3/Slc7a11/Snai2/Spidr/Stk11/Trex1/Trp53inp1/Tspyl5/Tulp1/Uimc1/Usp1/Xpa,70
1739,Up in XX,Up in XX,GO:0007039,protein catabolic process in the vacuole,8/3317,22/28891,0.00216330819509126,0.00782243302002288,0.00393340646506109,Atp13a2/Cln3/Laptm4b/Lrp1/Mgat3/Slc17a9/Tcirg1/Usp8,8
1751,Up in XX,Up in XX,GO:0030808,regulation of nucleotide biosynthetic process,11/3317,37/28891,0.0022309465818292,0.008011820136227,0.00402863725903143,Adcy10/Guca1a/Guca1b/Hnf1a/Nos3/Pdk2/Pdk4/Ppara/Slc25a12/Snca/Trem2,11
1754,Up in XX,Up in XX,GO:1900371,regulation of purine nucleotide biosynthetic process,11/3317,37/28891,0.0022309465818292,0.008011820136227,0.00402863725903143,Adcy10/Guca1a/Guca1b/Hnf1a/Nos3/Pdk2/Pdk4/Ppara/Slc25a12/Snca/Trem2,11
1785,Up in XX,Up in XX,GO:0001704,formation of primary germ layer,23/3317,108/28891,0.00241595407010412,0.00851600150396522,0.00428215815800859,Atoh8/Bmp4/Col12a1/Col5a2/Crb2/Dkk1/Fgfr1/Fn1/Gata6/Hand1/Hnf1a/Inhba/Itga5/Kif16b/Lef1/Mixl1/Prkaca/Sfrp2/Smad3/Tal1/Txnrd1/Wnt11/Wnt5a,23
1796,Up in XX,Up in XX,GO:0031128,developmental induction,12/3317,43/28891,0.00259100746279759,0.00907717241833259,0.00456433549297929,2210016L21Rik/Bmp2/Bmp4/Dkk1/Fgf10/Fgfr1/Gata5/Robo2/Wnt11/Wnt2b/Wnt4/Wnt5a,12
1805,Up in XX,Up in XX,GO:0061430,bone trabecula morphogenesis,7/3317,18/28891,0.00263224461749818,0.00918587747679835,0.00461899638667562,Col1a1/Fgfr3/Msx2/Ppargc1b/Sfrp1/Thbs3/Vegfa,7
1817,Up in XX,Up in XX,GO:0010927,cellular component assembly involved in morphogenesis,27/3317,135/28891,0.00279410513325199,0.00968633364576461,0.0048706441189672,Capn3/Ccdc136/Ccdc42/Cntn1/Cntnap1/Fig4/Flnc/Hdac2/Itgb4/Krt19/Myh10/Myh7/Myl9/Ncmap/Nrap/Pafah1b1/Pdgfra/Pdgfrb/Pgm5/Pmp22/Prkd1/Rfx2/Tlr2/Tmod4/Tnnt1/Ugt8a/Wdr1,27
1832,Up in XY,Up in XY,GO:0007059,chromosome segregation,149/2848,416/28891,3.94634212227204e-47,2.47514577908902e-43,1.40115915562353e-43,Aaas/Actr3/Anapc15/Apc/Arhgef10/Aspm/Aurka/Aurkb/Bag6/Bcl7c/Bex4/Birc5/Brca1/Brip1/Bub1/Bub1b/Ccnb1/Ccnb2/Cdc20/Cdc6/Cdca2/Cdca5/Cdca8/Cdk1/Cenpe/Cenpf/Cenph/Cenpi/Cenpj/Cenpk/Cenpm/Cenpn/Cenpp/Cenpq/Cenpu/Cenpw/Cep192/Cep85/Cep97/Chek2/Chmp4c/Chmp5/Chtf18/Cit/Clasp1/Clasp2/Cltc/Cul3/Dlgap5/Dmc1/Dsn1/Ect2/Esco2/Espl1/Fam83d/Fancd2/Fbxo5/Gen1/Gpsm2/Gtf2b/Haus2/Haus3/Haus4/Haus5/Haus6/Haus7/Haus8/Hecw2/Hormad1/Incenp/Kif11/Kif14/Kif18a/Kif18b/Kif22/Kif23/Kif2c/Kif4/Kifc1/Kifc5b/Knstrn/Kntc1/M1ap/Mad2l1/Mapre1/Mapre3/Mki67/Mnd1/Mzt1/Ncapd2/Ncapd3/Ncapg/Ncapg2/Ncaph/Ndc1/Ndc80/Ndel1/Nek2/Nsl1/Nuf2/Numa1/Nusap1/Oip5/Pcid2/Plk1/Pmf1/Prc1/Prdm9/Prickle1/Psmc3ip/Psrc1/Pttg1/Racgap1/Rad18/Rad21/Rcc2/Rhoa/Rnf4/Rrs1/Sass6/Seh1l/Ska1/Ska3/Slc25a5/Smarca2/Smarcd1/Smc2/Smc4/Spag5/Spc24/Spc25/Spdl1/Stag1/Stil/Syce2/Sycp1/Tacc3/Tlk1/Top1/Top2a/Top3a/Tpx2/Trip13/Ttk/Tubgcp6/Ube2b/Ube2c/Xrcc3/Zwilch,149
1833,Up in XY,Up in XY,GO:0000280,nuclear division,142/2848,450/28891,9.59104636759651e-38,3.00775214087827e-34,1.70266312620542e-34,Aaas/Actr3/Anapc15/Ankle1/Apc/Arhgef10/Aspm/Aurka/Aurkb/Bag6/Birc5/Bora/Brip1/Bub1/Bub1b/Calr/Ccnb1/Ccnb2/Cdc20/Cdca2/Cdca5/Cdca8/Cdk1/Cenpe/Cenpi/Cenpk/Cep192/Cep85/Cep97/Chek1/Chek2/Chmp4c/Chmp5/Chtf18/Cit/Cks2/Clasp1/Clasp2/Cltc/Cul3/Cyp26b1/Ddx4/Dmc1/Dmrt1/Dsn1/Edn1/Eme1/Eps8/Espl1/Fanca/Fancd2/Fancm/Fbxo5/Fignl1/Gen1/Gja1/Hormad1/Hspa2/Incenp/Kif11/Kif14/Kif18a/Kif18b/Kif22/Kif23/Kif2c/Kifc1/Kifc5b/Knstrn/Kntc1/M1ap/Mad2l1/Mapre1/Mastl/Mki67/Mnd1/Mtbp/Mybl1/Mzt1/Ncapd2/Ncapd3/Ncapg/Ncapg2/Ncaph/Ndc1/Ndc80/Ndel1/Nek2/Nfe2l1/Nsl1/Nuf2/Numa1/Nusap1/Pcid2/Pdgfb/Pebp1/Phb2/Piwil2/Plk1/Prc1/Prdm9/Prickle1/Psmc3ip/Psrc1/Pttg1/Racgap1/Rad21/Rad51/Rad51ap1/Rad54b/Rad54l/Reep3/Reep4/Rhoa/Rrs1/Seh1l/Smc2/Smc4/Smpd3/Spag5/Spc24/Spc25/Spdl1/Sphk1/Spire1/Spire2/Stag1/Syce2/Sycp1/Tdrd9/Tdrkh/Tex19.2/Tom1l2/Top2a/Topbp1/Tpx2/Trip13/Ttk/Ube2b/Ube2c/Xrcc3/Zwilch,142
1838,Up in XY,Up in XY,GO:0045787,positive regulation of cell cycle,112/2848,365/28891,8.2543146432732e-29,7.39586592037278e-26,4.18673733710684e-26,Aurka/Aurkb/Azin1/Bard1/Birc5/Brca1/Bub1/Calr/Camk2d/Ccnb1/Ccnd1/Cdc20/Cdc25a/Cdc25c/Cdc6/Cdca5/Cdca8/Cdk1/Cenpe/Cenpj/Cenpv/Cep295/Chek1/Chek2/Cit/Cspp1/Cul3/Dbf4/Ddx39b/Dmrt1/Dtl/Dynlt3/Dyrk3/E2f7/Ect2/Edn1/Eif4ebp1/Fam83d/Fbxo5/Fen1/Fntb/Gen1/Gja1/Gpsm2/Hmgb1/Hspa2/Incenp/Kif14/Kif20b/Kif23/Lfng/Lmnb1/Lrp6/Mad2l1/Mapre3/Mark4/Mdm2/Med1/Mtbp/Myc/Ncapd2/Ncapd3/Ncapg/Ncapg2/Ncaph/Ndc80/Nkx3-1/Numa1/Nusap1/Pcid2/Pdgfb/Pebp1/Pggt1b/Phb2/Piwil2/Pkd1/Pkp4/Plk4/Poc1a/Ppp1r10/Prdm9/Prkce/Prox1/Psrc1/Ptpn11/Racgap1/Rad18/Rad21/Rad23a/Rad51ap1/Rara/Rcc2/Rdx/Rhoa/Rrm1/Rrm2/Sass6/Slc6a4/Smc2/Smc4/Smoc2/Smpd3/Sox15/Spag5/Sphk1/Stil/Trim32/Ube2b/Ube2c/Ube2e2/Usp2/Xrcc3,112
