,Cluster,cluster,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
1751,b,b,GO:0008654,phospholipid biosynthetic process,20/855,223/28891,1.19411191905808e-05,0.000586004588677544,0.000431455779986918,Abca8b/Acsl3/Adgrf5/Agpat2/Agpat3/Far1/Hmgcs2/Inpp1/Ip6k1/Mvd/Mvk/Pgap1/Pigx/Pik3r3/Pip4k2a/Pla2g4a/Plcg2/Pld1/Pnpla3/Pyurf,20
1756,b,b,GO:0016053,organic acid biosynthetic process,25/855,324/28891,1.44958893701062e-05,0.000681439790205728,0.000501721559656791,Acadvl/Acsl3/Acsm3/Cbs/Ceacam1/Ces1d/Ces1g/Csad/Cth/Cyp27a1/Erlin1/Fads3/Fgfr4/Gls/Glul/Haao/Ldhb/Mtr/Pla2g4a/Prkag2/Ptgis/Ptgs2/Rdh10/Star/Ugdh,25
1759,b,b,GO:0045669,positive regulation of osteoblast differentiation,11/855,77/28891,1.61102685184251e-05,0.000737044784717946,0.000542661676410107,Bmp2/Bmp6/Cebpd/Fam20c/Gdpd2/Hey1/Ifitm1/Msx2/Scube3/Smad1/Smad5,11
1760,b,b,GO:1990845,adaptive thermogenesis,17/855,173/28891,1.63354745163408e-05,0.000740734260369296,0.000545378115198562,Cav1/Ces1d/Decr1/G0s2/Gadd45g/Ip6k1/Jak2/Lcn2/Lgr4/Oma1/Pparg/Ppargc1a/Sfxn5/Slc25a4/Sorl1/Trpv4/Tshr,17
1763,b,b,GO:0050878,regulation of body fluid levels,26/855,348/28891,1.72793017456309e-05,0.000747318168234957,0.0005502256286113,Adm/Apoe/Aqp1/Aqp3/C1galt1c1/C1qtnf1/Cav1/Ccnd1/Cdo1/Ceacam1/Cftr/Ednrb/F2rl1/F2rl2/Flna/Jak2/Kalrn/Kng2/Pdgfra/Pla2g4a/Plat/Prkcq/Ptpro/Shh/Traf3ip2/Trpv4,26
1764,b,b,GO:0032526,response to retinoic acid,12/855,92/28891,1.73026507643303e-05,0.000747318168234957,0.0005502256286113,Acer2/Aqp1/Aqp3/Clk2/Cyp26a1/Gata6/Gdap2/Hsd17b2/Mest/Runx1/Tead2/Twf2,12
1765,b,b,GO:0097581,lamellipodium organization,12/855,92/28891,1.73026507643303e-05,0.000747318168234957,0.0005502256286113,Ablim3/Actr2/Aqp1/Arpc5/Fscn1/Kank1/Nckap1/Parvb/Ptpro/Rhod/Twf2/Vav3,12
1768,b,b,GO:0009991,response to extracellular stimulus,31/855,460/28891,2.16162255262613e-05,0.000915384624764983,0.000673967397008443,Akt1/Angptl4/Apoe/Asgr1/Bmp6/Cbs/Dap/Dsc2/Eif2ak1/Gck/Glul/Itga4/Map1lc3a/Npy/Nr4a2/Nucb2/Oma1/Pld1/Plin2/Pnpla3/Ppara/Pparg/Ppargc1a/Sesn3/Slc16a1/Sorl1/Spx/Stk26/Tcf7l2/Trim24/Trpv4,31
1769,b,b,GO:0001659,temperature homeostasis,18/855,195/28891,2.18481418427081e-05,0.000917621957393741,0.000675614670960016,Acadvl/Cav1/Ces1d/Decr1/Ednrb/G0s2/Gadd45g/Ip6k1/Jak2/Lcn2/Lgr4/Oma1/Pparg/Ppargc1a/Ptgs2/Sfxn5/Tnfrsf11a/Tshr,18
1773,b,b,GO:0034377,plasma lipoprotein particle assembly,6/855,21/28891,2.44743901838205e-05,0.000995291867475369,0.000732800454626674,Acsl3/Apoe/Apom/Ces1d/Ces1g/Soat1,6
1775,b,b,GO:0071470,cellular response to osmotic stress,10/855,67/28891,2.63578152601102e-05,0.00105513629213129,0.000776861923455879,Aqp1/Bad/Ddx3x/Letm1/Prkg2/Ptgs2/Serpinb6b/Trpv4/Usp15/Zfp36l1,10
1780,b,b,GO:0042692,muscle cell differentiation,31/855,468/28891,3.00424562140116e-05,0.00115000527015141,0.000846710811500605,AW551984/Adm/Akt1/Barx2/Bmp2/Cth/Dmpk/Dpf3/Ednrb/Ereg/Fgf9/Gata6/Glmn/Hey1/Hopx/Igf2/Irx3/Myl9/Nrap/Pdgfra/Ppara/Ptgfrn/Rgs2/Shh/Slc25a4/Smad1/Sox6/Tmsb4x/Tnnt1/Vangl2/Wdr1,31
1786,b,b,GO:1900180,regulation of protein localization to nucleus,16/855,165/28891,3.38288157557816e-05,0.00123539194937207,0.000909578196834198,Akt1/Bag3/Ctnna1/Dclk1/Dclk2/Flna/Glul/Jak2/Lamtor5/Pkig/Prkcq/Ptgs2/Shh/Tardbp/Tcf7l2/Tert,16
1787,b,b,GO:1904951,positive regulation of establishment of protein localization,26/855,362/28891,3.39008022494434e-05,0.00123539194937207,0.000909578196834198,Acsl3/Adcy10/Arhgef5/Bad/Bag3/Cacna1d/Cct4/Cftr/Cib1/Doc2b/F2rl1/F2rl2/Flna/Gck/Glul/Itgb1bp1/Jak2/Mcu/Pparg/Prkcq/Ptgs2/Shh/Sorl1/Tardbp/Tcf7l2/Wipf1,26
1791,b,b,GO:0014812,muscle cell migration,14/855,131/28891,3.54202668675984e-05,0.00125567194980691,0.000924509689820448,Arpc5/Cav1/Dock4/Fgf9/Itga4/Itgb1bp1/Ndrg4/Parva/Plat/Pparg/Ppargc1a/Sorl1/Tert/Tmsb4x,14
1795,b,b,GO:0010543,regulation of platelet activation,8/855,44/28891,3.92398752605751e-05,0.00134943034117575,0.000993540889677862,Apoe/C1qtnf1/Ceacam1/Flna/Jak2/Pdgfra/Pla2g4a/Prkcq,8
1801,b,b,GO:0042886,amide transport,29/855,432/28891,4.22628000579275e-05,0.00139830267505148,0.00102952397127748,Abcb1a/Abcb1b/Aqp1/Aqp3/Bad/Cacna1d/Car2/Cftr/Chd7/Doc2b/F2rl1/F2rl2/Fkbp1b/Gck/Glul/Grin2b/Jak2/Kalrn/Mcu/Nucb2/Pltp/Pparg/Rab11fip2/Rasl10b/Slc15a1/Slc16a1/Tardbp/Tcf7l2/Trpv4,29
1807,b,b,GO:0042445,hormone metabolic process,20/855,246/28891,4.90387377373325e-05,0.00157046557603807,0.00115628181612237,Adm/Bmp2/Bmp6/Cga/Cyp11a1/Cyp26a1/Ednrb/Hsd17b2/Hsd17b4/Hsd3b1/Igf2/Pdgfra/Ppargc1a/Rdh10/Shh/Srd5a2/Star/Tcf7l2/Tiparp/Ugt2b36,20
1808,b,b,GO:0051090,regulation of DNA-binding transcription factor activity,29/855,436/28891,4.98349799252443e-05,0.00157375174598842,0.0011587013142739,Adam8/Akt1/Arhgef5/Bmp2/Cacna1d/Cav1/Cib1/Cth/Dap/Flna/Jak2/Lamtor5/Msx2/Nr0b1/Plcg2/Pou4f1/Pparg/Ppargc1a/Prkcq/Ptgis/Sav1/Shh/Sigirr/Sox6/Tcf7l2/Tnfrsf11a/Traf1/Trib2/Zc4h2,29
1813,b,b,GO:0090132,epithelium migration,24/855,330/28891,5.50948089102138e-05,0.00170063735455383,0.0012521229875346,Adam8/Akt1/Amot/Amotl1/Apoe/Aqp1/Ceacam1/Cib1/Glul/Igf2/Itgb1bp1/Kank1/Lcn2/Marveld3/Nos3/Pik3r3/Plcg2/Plxnd1/Pparg/Ppm1f/Ptgs2/Sema3a/Shh/Tacstd2,24
1816,b,b,GO:0043434,response to peptide hormone,27/855,396/28891,5.90635423307163e-05,0.00179077864439403,0.00131849103527429,Akt1/Car2/Cav1/Cdo1/Ceacam1/Cyp11a1/Ednrb/Gck/Igf2/Jak2/Kank1/Nr4a2/Nucb2/Pik3r3/Pip4k2a/Pld1/Ppara/Pparg/Prkcq/Serpina3g/Sesn3/Sgk1/Sorl1/Srd5a2/Trpv4/Tshr/Zfp36l1,27
1819,b,b,GO:0008544,epidermis development,27/855,397/28891,6.16348952989395e-05,0.00183614653204515,0.00135189390912729,Akt1/Apcdd1/Barx2/Cldn4/Dkk4/Flnb/Gata6/Grhl1/Hey1/Krt10/Lgr4/Lrp4/Mcoln3/Msx2/Mysm1/Ppara/Ptgs2/Runx1/Sav1/Shh/Spint1/Sprr2d/Tgm1/Tgm3/Tnfrsf19/Vangl2/Zfp36l1,27
1822,b,b,GO:0060306,regulation of membrane repolarization,7/855,35/28891,6.32404919299885e-05,0.00185168160371006,0.00136333186813281,Adcy10/Cacna1d/Cav1/Flna/Kcna5/Nedd4l/Wdr1,7
1827,b,b,GO:0051346,negative regulation of hydrolase activity,25/855,356/28891,6.85042364779691e-05,0.00195008726507285,0.00143578469904703,Akt1/Amot/Angptl4/Aqp1/Crb2/Ddx3x/Dnajb6/Fkbp1b/Kng2/Lamtor5/Mprip/Nos3/Papln/Ppp1r9b/Ptgs2/Rgs2/Serpina3g/Serpinb6b/Simc1/Sorl1/Spint1/Spock1/Wfdc13/Wfdc2/Wnt9a,25
1832,b,b,GO:0022604,regulation of cell morphogenesis,21/855,277/28891,8.79852354279335e-05,0.00243695322342017,0.00179424798733265,Actr2/Ago4/Bambi/Cdc42ep5/Cldn3/Cldn4/Dvl3/Itga7/Kalrn/Kank1/Myo5b/Nedd4l/Parva/Parvb/Plxna2/Plxnd1/Sgk1/Sh3kbp1/Slc23a2/Sprr2a1/Wdr1,21
1840,b,b,GO:0033002,muscle cell proliferation,21/855,280/28891,0.000102425520288036,0.00271931795832072,0.00200214379444954,Akt1/Apoe/Bmp2/Cav1/Ereg/Fgf9/Gata6/Jak2/Ndrg4/Nos3/Nqo2/Pparg/Ppargc1a/Ptgs2/Sav1/Shh/Skp2/Smad1/Tcf7l2/Tenm4/Tert,21
1841,b,b,GO:0051348,negative regulation of transferase activity,20/855,260/28891,0.000105382694831123,0.00276097374832164,0.00203281357368519,Akt1/Apoe/Bmp2/Cav1/Cblb/Ceacam1/Dnaja1/Dusp22/Gadd45g/Hhex/Itgb1bp1/Pkig/Pparg/Ppm1f/Prkag2/Prkar1b/Ptpro/Rgs2/Setd7/Sorl1,20
1842,b,b,GO:0006112,energy reserve metabolic process,11/855,94/28891,0.000105611017695363,0.00276097374832164,0.00203281357368519,Adcy10/Adgrf5/Akt1/Gck/Igf2/Phlda2/Ppp1r3g/Prkag2/Stbd1/Tcf7l2/Ugp2,11
1847,b,b,GO:0032535,regulation of cellular component size,27/855,411/28891,0.000109854287892532,0.00280106262980673,0.0020623296900504,Adcy10/Akt1/Apoe/Aqp1/Arpc5/Capg/Cdc42ep5/F2rl1/Gsn/Hip1r/Inf2/Kank1/Lamtor5/Lima1/Lpar3/Myo5b/Nckap1/Pex11g/Plekhh2/Prkg2/Rap1gap2/Sema3a/Slc12a2/Tmsb4x/Ttc3/Twf2/Wdr1,27
1852,b,b,GO:0010821,regulation of mitochondrion organization,14/855,148/28891,0.000134237967865581,0.00335529437728408,0.00247039217884591,Acaa2/Adcy10/Akt1/Bad/Fam162a/Hip1r/Inf2/Mcu/Mtch2/Oma1/Pparg/Ppargc1a/Slc25a4/Spire1,14
1853,b,b,GO:0022411,cellular component disassembly,29/855,462/28891,0.000136864653234352,0.00339174382619081,0.00249722870148072,Adcy10/Atg9b/Blcap/Capg/Cib1/F2rl1/Fgfr4/Frat1/Fscn1/Gsn/Lima1/Lix1/Map1lc3a/Mcts1/Mid1/Mrrf/Phf23/Plekhh2/Plin2/Sgk1/Slc25a4/Smarce1/Spast/Tecpr1/Trip4/Trpv4/Twf2/Vmp1/Wdr1,29
1855,b,b,GO:0035296,regulation of tube diameter,16/855,186/28891,0.00014144146340046,0.00346768449025816,0.00255314129855073,Adm/Akt1/Apoe/Arhgap42/Cav1/Cbs/Cftr/Dock4/Ednrb/F2rl1/Itgb1bp1/Kcna5/Kng2/Nos3/Ptgs2/Rgs2,16
1856,b,b,GO:0097746,blood vessel diameter maintenance,16/855,186/28891,0.00014144146340046,0.00346768449025816,0.00255314129855073,Adm/Akt1/Apoe/Arhgap42/Cav1/Cbs/Cftr/Dock4/Ednrb/F2rl1/Itgb1bp1/Kcna5/Kng2/Nos3/Ptgs2/Rgs2,16
1858,b,b,GO:0051235,maintenance of location,25/855,373/28891,0.000142829014818289,0.00346851124136926,0.00255375000802568,Akt1/Apoe/Cav1/Ces1d/Ces1g/Chd7/Ctnnd1/Fkbp1b/Flna/Gsn/Itpr2/Letm1/Ltbp1/Mest/Mprip/Plcb4/Plcg2/Plin2/Ppara/Pparg/Ryr2/Soat1/Sorl1/Tmsb4x/Twf2,25
1868,b,b,GO:0005977,glycogen metabolic process,10/855,83/28891,0.000169025595401045,0.003905905296394,0.00287578877157568,Adcy10/Akt1/Gck/Igf2/Phlda2/Ppp1r3g/Prkag2/Stbd1/Tcf7l2/Ugp2,10
1871,b,b,GO:0006816,calcium ion transport,29/855,469/28891,0.00017660894621192,0.00403992964459766,0.00297446646251654,Akt1/Cacna1d/Cav1/Chd7/Chrna4/Ednrb/Fkbp1b/Flna/Gck/Grin2b/Itpr2/Letm1/Lpar3/Mcoln2/Mcu/Nos3/Oprd1/Plcb4/Plcg2/Ptgs2/Ramp3/Ryr2/S100a1/Srl/Trpc7/Trpv4/Trpv6/Tspan13/Vmp1,29
1874,b,b,GO:0001649,osteoblast differentiation,18/855,230/28891,0.000185137195248497,0.0041790440019969,0.00307689175873226,Akt1/Bambi/Bmp2/Bmp6/Cebpd/Fam20c/Fgf9/Gdpd2/Hey1/Ifitm1/Igf2/Lgr4/Msx2/Pparg/Scube3/Shh/Smad1/Smad5,18
1877,b,b,GO:0098742,cell-cell adhesion via plasma-membrane adhesion molecules,17/855,211/28891,0.000196052512341266,0.00436770901407237,0.00321579956169838,Adgrl3/Bmp2/Ceacam1/Cldn3/Cntn5/Crb2/Dab1/Dsc2/Itga4/Itga5/Lrrc4/Nrcam/Prtg/Sdk2/Slitrk1/Sparcl1/Tenm4,17
1882,b,b,GO:0044042,glucan metabolic process,10/855,85/28891,0.000206227927050378,0.00449664637534526,0.00331073187255791,Adcy10/Akt1/Gck/Igf2/Phlda2/Ppp1r3g/Prkag2/Stbd1/Tcf7l2/Ugp2,10
1885,b,b,GO:0006534,cysteine metabolic process,4/855,11/28891,0.00021285234438005,0.00457427527289238,0.00336788746005306,Cbs/Cdo1/Csad/Cth,4
1902,b,b,GO:0015012,heparan sulfate proteoglycan biosynthetic process,6/855,31/28891,0.000257986250924073,0.00518400607739196,0.00381681206733489,Hs3st1/Hs6st1/Slc35d2/Tcf7l2/Ugdh/Vangl2,6
1903,b,b,GO:0050817,coagulation,15/855,178/28891,0.000282392305121203,0.00563026525852546,0.00414537792977428,Apoe/C1galt1c1/C1qtnf1/Cav1/Ceacam1/F2rl1/F2rl2/Flna/Jak2/Kng2/Pdgfra/Pla2g4a/Plat/Prkcq/Shh,15
1908,b,b,GO:0070875,positive regulation of glycogen metabolic process,5/855,21/28891,0.00030763073185245,0.00603946310349408,0.00444665675724614,Adcy10/Akt1/Gck/Igf2/Ppp1r3g,5
1913,b,b,GO:2000146,negative regulation of cell motility,22/855,326/28891,0.000318219641596644,0.00612991520128272,0.00451325364258952,Akt1/Apoe/Cav1/Ccl25/Cldn3/Ctnna1/Dlg5/Dusp22/Ifitm1/Itgb1bp1/Kank1/Marveld3/Mmp28/Ndrg4/Phldb2/Pparg/Ppargc1a/Sema3a/Shh/Srgap1/Stk26/Tacstd2,22
1923,b,b,GO:0060562,epithelial tube morphogenesis,25/855,395/28891,0.000340877288827158,0.00632846097083463,0.00465943632020036,Adm/Bmp2/Cecr2/Dlg5/Dvl3/Glmn/Hey1/Hhex/Irx1/Irx3/Lcn2/Lgr4/Lmo4/Msx2/Nckap1/Pdgfra/Plxnd1/Rdh10/Ryr2/Shh/Slc12a2/Spint1/Tacstd2/Tead2/Vangl2,25
1930,b,b,GO:0050999,regulation of nitric-oxide synthase activity,6/855,33/28891,0.000369037387055709,0.00665826609603328,0.00490226091626264,Akt1/Apoe/Cav1/Gla/S100a1/Tert,6
1936,b,b,GO:0055074,calcium ion homeostasis,23/855,353/28891,0.000386793153458169,0.00685788276235175,0.00504923205971254,Apoe/Calb1/Cav1/Chd7/Cib2/Cngb1/Dmpk/Fkbp1b/Flna/Grin2b/Itpr2/Letm1/Mcu/Npy/Nucb2/Plcb4/Plcg2/Ryr2/Slc25a27/Trim24/Trpc7/Trpv4/Trpv6,23
1941,b,b,GO:0008038,neuron recognition,7/855,47/28891,0.000434748220114061,0.00757704040770221,0.0055787240275288,Cntn5/Ephb3/Nrcam/Plxnd1/Prtg/Ptprz1/Sema3a,7
1942,b,b,GO:0032908,regulation of transforming growth factor beta1 production,4/855,13/28891,0.000439856653344881,0.00764008641267515,0.00562514271396272,Adam8/Gata6/Laptm4b/Tsku,4
1943,b,b,GO:0007369,gastrulation,15/855,186/28891,0.000451487777801231,0.00778930428772225,0.00573500689576329,Amot/Apela/Col5a1/Crb2/Cul3/Gata6/Hhex/Itga5/Nckap1/Nr0b1/Phldb2/Smad1/Tenm4/Ugdh/Vangl2,15
1950,b,b,GO:0019221,cytokine-mediated signaling pathway,27/855,450/28891,0.000464580270898455,0.00781310575546223,0.0057525311285543,Akt1/Bad/C1qtnf4/Cav1/Ccl25/Ceacam1/Cib1/Ereg/F2rl1/Ifitm1/Ifitm2/Ifitm3/Ifnar1/Il13ra1/Il13ra2/Il2rb/Il34/Jak2/Osmr/Pparg/Sigirr/Tnfrsf11a/Traf1/Traf3ip2/Trim44/Ube2k/Ythdf2,27
1961,b,b,GO:0042475,odontogenesis of dentin-containing tooth,10/855,95/28891,0.000511210517593855,0.00831569108619337,0.00612256807036383,Apcdd1/Bmp2/Cftr/Fam20c/Lrp4/Msx2/Pdgfra/Ppara/Shh/Tcf7l2,10
1965,b,b,GO:1903078,positive regulation of protein localization to plasma membrane,8/855,63/28891,0.000523167458534161,0.00841034078198949,0.00619225550816597,Acsl3/Akt1/Cib1/Dpp10/Myo5b/Ppp1r9b/Rab11fip2/Ramp3,8
1970,b,b,GO:0034341,response to type II interferon,13/855,150/28891,0.000539130257983513,0.00855264223500781,0.0062970273573828,Actr2/Capg/Ccl25/Dapk1/Flnb/Gbp6/Gsn/Ifitm1/Ifitm2/Ifitm3/Jak2/Pparg/Rab43,13
1975,b,b,GO:0030099,myeloid cell differentiation,28/855,480/28891,0.000572489211936086,0.00894339854256251,0.00658472829133161,Adam8/Adgrf5/Bmp2/Car2/Ceacam1/Cib1/Eif2ak1/F2rl1/Fam20c/Farp2/Flna/Hhex/Il34/Jak2/Nkap/Pip4k2a/Pou4f1/Pparg/Rabgap1l/Runx1/Sfxn1/Smad5/Sox6/Sp3/Tnfrsf11a/Tspan2/Wdr1/Zfp36l1,28
1981,b,b,GO:0001503,ossification,28/855,484/28891,0.000650759332949766,0.00998350545519341,0.00735052458018267,Adcy10/Akt1/Bambi/Bmp2/Bmp6/Cbs/Cebpd/Chrdl2/Fam20c/Fgf9/Gdpd2/Hey1/Ifitm1/Igf2/Kremen1/Lgr4/Lrp4/Msx2/Pparg/Ptgs2/Runx1/Scube3/Shh/Smad1/Smad5/Sp3/Tcf7l2/Tnfrsf11a,28
1982,c,c,GO:0061615,glycolytic process through fructose-6-phosphate,11/496,26/28891,2.09503668729489e-13,6.80276939655615e-10,5.17103691781821e-10,Eno1/Eno1b/Eno3/Gale/Galk1/Gpi1/Pfkfb1/Pfkp/Pgk1/Pkm/Tpi1,11
1983,c,c,GO:0061620,glycolytic process through glucose-6-phosphate,10/496,20/28891,3.22024586819226e-13,6.80276939655615e-10,5.17103691781821e-10,Eno1/Eno1b/Eno3/Gale/Galk1/Gpi1/Pfkp/Pgk1/Pkm/Tpi1,10
1984,c,c,GO:0044282,small molecule catabolic process,30/496,353/28891,8.01121866651015e-13,1.12824662886685e-09,8.57622040404297e-10,Abat/Abcd1/Acad10/Acot4/Acot7/Adhfe1/Cbr3/Dpyd/Echdc1/Eci1/Eno1/Eno1b/Eno3/Gale/Galk1/Gpi1/Hadha/Hao2/Hsd17b10/Ldha/Nos2/Nudt19/Obp2a/Pfkp/Pgd/Pgk1/Pkm/Slc27a4/Thnsl2/Tpi1,30
1985,c,c,GO:0019320,hexose catabolic process,11/496,38/28891,2.70951887436003e-11,2.86192931104278e-08,2.17545844359801e-08,Eno1/Eno1b/Eno3/Gale/Galk1/Gpi1/Ldha/Pfkp/Pgk1/Pkm/Tpi1,11
1987,c,c,GO:0006735,NADH regeneration,8/496,17/28891,1.5142889435867e-10,7.99733848331727e-08,6.07907311431978e-08,Eno1/Eno1b/Eno3/Gpi1/Pfkp/Pgk1/Pkm/Tpi1,8
1992,c,c,GO:0006091,generation of precursor metabolites and energy,30/496,484/28891,1.85141602140879e-09,6.94583509160733e-07,5.27978645020093e-07,Abcd1/Aco1/Agl/Ak4/Atp7a/Cat/Eno1/Eno1b/Eno3/Enpp1/Epm2aip1/Fbp1/Gale/Galk1/Gpi1/Idh1/Idh2/Ldha/Mtfr1l/Ndufv3/Nfatc4/Pfkfb1/Pfkp/Pgd/Pgk1/Pkm/Pygl/Slc25a23/Stat3/Tpi1,30
1993,c,c,GO:0006090,pyruvate metabolic process,16/496,137/28891,1.97278156448019e-09,6.94583509160733e-07,5.27978645020093e-07,Eno1/Eno1b/Eno3/Enpp1/Fbp1/Gale/Galk1/Gpi1/Ldha/Me2/Pfkfb1/Pfkp/Pgk1/Pkm/Stat3/Tpi1,16
1994,c,c,GO:0050767,regulation of neurogenesis,30/496,494/28891,2.97444634383217e-09,9.43253711880469e-07,7.17002074107085e-07,Actr3/Atf5/Bhlhe41/Bmp7/Caprin1/Cdh4/Cyfip1/Disc1/Dll1/Etv5/Gata2/Hmga2/Idh2/L1cam/Mme/Nfatc4/Numb/Plxna4/Ppp3ca/Rassf10/Robo1/Smurf1/Snap91/Stau2/Trf/Trpc5/Vcan/Vegfa/Wnt7b/Zfp488,30
1996,c,c,GO:0030198,extracellular matrix organization,23/496,322/28891,1.0977475240037e-08,3.06335353078515e-06,2.32856845155416e-06,Adamts19/Atp7a/Col11a1/Col11a2/Col2a1/Col9a1/Crtap/Egflam/Fktn/Itgb3/Lamb3/Lgals3/Loxl1/Loxl3/Mmp15/P4ha1/Serac1/Smoc1/Smoc2/Sox9/Tgfbi/Thsd4/Wt1,23
1997,c,c,GO:0045229,external encapsulating structure organization,23/496,323/28891,1.16335495285663e-08,3.06335353078515e-06,2.32856845155416e-06,Adamts19/Atp7a/Col11a1/Col11a2/Col2a1/Col9a1/Crtap/Egflam/Fktn/Itgb3/Lamb3/Lgals3/Loxl1/Loxl3/Mmp15/P4ha1/Serac1/Smoc1/Smoc2/Sox9/Tgfbi/Thsd4/Wt1,23
1998,c,c,GO:0043062,extracellular structure organization,23/496,324/28891,1.23259195321533e-08,3.06335353078515e-06,2.32856845155416e-06,Adamts19/Atp7a/Col11a1/Col11a2/Col2a1/Col9a1/Crtap/Egflam/Fktn/Itgb3/Lamb3/Lgals3/Loxl1/Loxl3/Mmp15/P4ha1/Serac1/Smoc1/Smoc2/Sox9/Tgfbi/Thsd4/Wt1,23
1999,c,c,GO:0001666,response to hypoxia,19/496,233/28891,2.56660117998057e-08,6.02438332523217e-06,4.57935684217586e-06,Abat/Ak4/Atf2/Bnip3l/Cat/Cd38/Egln3/Eno1/Eno1b/Epas1/Epo/Fosl2/Kcnk2/Kcnk3/Nos2/Npepps/Pgk1/Stat3/Vegfa,19
2009,c,c,GO:0048638,regulation of developmental growth,23/496,405/28891,6.82652321818253e-07,0.000103007359274361,7.82997080401312e-05,Actr3/Atxn2/Cdh4/Cyfip1/Disc1/Dll1/Fosl2/Hdac3/Hmga2/Kcnk2/L1cam/Nppc/Pls1/Plxna4/Sgip1/Slc6a4/Smurf1/Sox15/Stat3/Trpc5/Vegfa/Wt1/Zfpm2,23
2010,c,c,GO:0050803,regulation of synapse structure or activity,20/496,317/28891,7.23291929634569e-07,0.00010537615181745,8.01003149660643e-05,Actr3/Adam10/Caprin1/Cttnbp2/Cyfip1/Disc1/Etv5/Kif1a/Nfatc4/Ngef/Nrp2/Numb/Pdlim5/Rapgef4/Robo1/Snap91/Stau2/Sybu/Tuba1a/Vstm5,20
2014,c,c,GO:0048813,dendrite morphogenesis,15/496,192/28891,1.29680083404494e-06,0.000166029803752724,0.000126205401743895,Actr3/Adam10/Atp7a/Caprin1/Dock10/Kif1a/Nfatc4/Ngef/Numb/Pdlim5/Ppp3ca/Robo1/Stau2/Tet1/Trpc5,15
2016,c,c,GO:0050807,regulation of synapse organization,19/496,309/28891,1.99999939841638e-06,0.000241428498808835,0.00018351874179153,Actr3/Adam10/Caprin1/Cttnbp2/Cyfip1/Disc1/Etv5/Kif1a/Nfatc4/Ngef/Nrp2/Numb/Pdlim5/Rapgef4/Robo1/Snap91/Stau2/Tuba1a/Vstm5,19
2018,c,c,GO:0061448,connective tissue development,19/496,316/28891,2.77701680617535e-06,0.000317105297461915,0.00024104347868111,Abhd15/Atf2/Atp7a/Bmp7/Col11a1/Col11a2/Col2a1/Col9a1/Enpp1/Epyc/Fosl2/Hmga2/Itgb3/Nppc/Scube2/Sox9/Wnt7b/Wt1/Xbp1,19
2020,c,c,GO:0060350,endochondral bone morphogenesis,9/496,70/28891,3.09708005165343e-06,0.000335517005595789,0.000255038899800125,Atf2/Col2a1/Col9a1/Enpp1/Fosl2/Nppc/Phospho1/Scube2/Sox9,9
2022,c,c,GO:0046394,carboxylic acid biosynthetic process,19/496,321/28891,3.48951048193747e-06,0.000352939483153432,0.000268282370127966,Abat/Abcd1/Acot7/Errfi1/Gstp1/Hacd1/Hacd3/Hsd17b10/Ldha/Lipg/Lpgat1/Mgst2/Phgdh/Pkm/Psat1/Pycr1/Rgn/Slc45a3/Thnsl2,19
2028,c,c,GO:0045444,fat cell differentiation,17/496,270/28891,5.02138805430373e-06,0.000451390734668793,0.000343118811952535,Arxes1/Atf2/Atf5/Bmp7/Enpp1/Fosl2/Gata2/Hmga2/Lama4/Lamb3/Sort1/Vegfa/Wdfy2/Wif1/Wnt5b/Xbp1/Zfpm2,17
2029,c,c,GO:0030324,lung development,16/496,243/28891,5.39316303293623e-06,0.000474710704461575,0.000360845184506326,Atp7a/Epas1/Errfi1/Esrp1/Fosl2/Hipk2/Hmga1/Hmga2/Loxl3/Numb/Ptk7/Sox9/Vegfa/Wnt7b/Wwp1/Zfpm2,16
2033,c,c,GO:0034101,erythrocyte homeostasis,13/496,168/28891,7.28766679314413e-06,0.000581664855061387,0.000442144994778521,Add1/Alas1/Casp3/Epas1/Epo/Gata2/Gpi1/Hmga1/Kcnq1/Klf1/Ptbp3/Stat3/Vegfa,13
2034,c,c,GO:0048872,homeostasis of number of cells,21/496,401/28891,7.2966242173381e-06,0.000581664855061387,0.000442144994778521,Add1/Alas1/Atxn2/Casp3/Cd7/Dock10/Enpp1/Epas1/Epo/Fosl2/Gata2/Gpi1/Hmga1/Kcnq1/Klf1/Mertk/Ptbp3/Sox9/Stat3/Tuba1a/Vegfa,21
2036,c,c,GO:0061351,neural precursor cell proliferation,15/496,225/28891,9.09743212599632e-06,0.000688992941967886,0.000523729047883904,Atf5/Disc1/Gata2/Hmga2/Kif1a/Lnx2/Numb/Rassf10/Shoc2/Slc6a4/Smarca1/Trf/Vcan/Vegfa/Wnt7b,15
2041,c,c,GO:0030099,myeloid cell differentiation,23/496,480/28891,1.14981915746745e-05,0.000809664323383329,0.000615455833233892,Add1/Alas1/Casp3/Dll1/Enpp1/Epas1/Epo/Fosl2/Gab2/Gata2/Hmga1/Itgb3/Kcnq1/Klf1/Mitf/Ppp3ca/Ptbp3/Ptpn6/Stat3/Trf/Ubash3b/Vegfa/Zbtb46,23
2042,c,c,GO:0060560,developmental growth involved in morphogenesis,17/496,292/28891,1.4015407122224e-05,0.00097073926379338,0.000737894859877572,Actr3/Cdh4/Cpne1/Cyfip1/Cyfip2/Disc1/L1cam/Nrn1/Nrp2/Plxna4/Ptk7/Robo1/Smurf1/Sox9/Trpc5/Vegfa/Wnt7b,17
